ver_image_path,car_image_path,label
./ourcar/nick_offerman/03.jpg,./ourcar/betty_white_caricature/03.jpg,0
./ourcar/nicki_minaj/03.jpg,./ourcar/nicki_minaj_caricature/03.jpg,1
./ourcar/nicki_minaj/03.jpg,./ourcar/patrick_stewart_caricature/05.jpg,0
./ourcar/nicole_kidman/17.jpg,./ourcar/nicole_kidman_caricature/17.jpg,1
./ourcar/nicole_kidman/17.jpg,./ourcar/anderson_cooper_caricature/15.jpg,0
./ourcar/norah_jones/02.jpg,./ourcar/norah_jones_caricature/03.jpg,1
./ourcar/norah_jones/02.jpg,./ourcar/richard_nixon_caricature/03.jpg,0
./ourcar/oprah/21.jpg,./ourcar/oprah_caricature/03.jpg,1
./ourcar/oprah/21.jpg,./ourcar/conor_mcgregor_caricature/01.jpg,0
./ourcar/ozzy_osbourne/07.jpg,./ourcar/ozzy_osbourne_caricature/11.jpg,1
./ourcar/ozzy_osbourne/07.jpg,./ourcar/taylor_swift_caricature/03.jpg,0
./ourcar/paris_hilton/07.jpg,./ourcar/paris_hilton_caricature/07.jpg,1
./ourcar/paris_hilton/07.jpg,./ourcar/matt_smith_caricature/03.jpg,0
./ourcar/pat_morita/02.jpg,./ourcar/pat_morita_caricature/02.jpg,1
./ourcar/pat_morita/02.jpg,./ourcar/richard_nixon_caricature/03.jpg,0
./ourcar/patrick_stewart/02.jpg,./ourcar/patrick_stewart_caricature/05.jpg,1
./ourcar/patrick_stewart/02.jpg,./ourcar/luis_suarez_caricature/03.jpg,0
./ourcar/pele/02.jpg,./ourcar/pele_caricature/05.jpg,1
./ourcar/pele/02.jpg,./ourcar/alec_baldwin_caricature/03.jpg,0
./ourcar/penelope_cruz/06.jpg,./ourcar/penelope_cruz_caricature/15.jpg,1
./ourcar/penelope_cruz/06.jpg,./ourcar/miley_cyrus_caricature/03.jpg,0
./ourcar/peter_dinklage/05.jpg,./ourcar/peter_dinklage_caricature/02.jpg,1
./ourcar/peter_dinklage/05.jpg,./ourcar/emilia_clarke_caricature/03.jpg,0
./ourcar/prince/16.jpg,./ourcar/prince_caricature/01.jpg,1
./ourcar/prince/16.jpg,./ourcar/anthony_davis_caricature/03.jpg,0
./ourcar/prince_charles/08.jpg,./ourcar/prince_charles_caricature/03.jpg,1
./ourcar/prince_charles/08.jpg,./ourcar/jimi_hendrix_caricature/05.jpg,0
./ourcar/priyanka_chopra/14.jpg,./ourcar/priyanka_chopra_caricature/03.jpg,1
./ourcar/priyanka_chopra/14.jpg,./ourcar/kobe_bryant_caricature/02.jpg,0
./ourcar/psy/03.jpg,./ourcar/psy_caricature/03.jpg,1
./ourcar/psy/03.jpg,./ourcar/snoop_dogg_caricature/17.jpg,0
./ourcar/queen_latifah/17.jpg,./ourcar/queen_latifah_caricature/03.jpg,1
./ourcar/queen_latifah/17.jpg,./ourcar/nicole_kidman_caricature/17.jpg,0
./ourcar/rainn_wilson/02.jpg,./ourcar/rainn_wilson_caricature/03.jpg,1
./ourcar/rainn_wilson/02.jpg,./ourcar/lucy_liu_caricature/03.jpg,0
./ourcar/rashida_jones/05.jpg,./ourcar/rashida_jones_caricature/03.jpg,1
./ourcar/rashida_jones/05.jpg,./ourcar/eddie_murphy_caricature/07.jpg,0
./ourcar/renee_zellweger/24.jpg,./ourcar/renee_zellweger_caricature/03.jpg,1
./ourcar/renee_zellweger/24.jpg,./ourcar/stan_lee_caricature/05.jpg,0
./ourcar/richard_nixon/03.jpg,./ourcar/richard_nixon_caricature/03.jpg,1
./ourcar/richard_nixon/03.jpg,./ourcar/matt_damon_caricature/11.jpg,0
./ourcar/rihanna/06.jpg,./ourcar/rihanna_caricature/14.jpg,1
./ourcar/rihanna/06.jpg,./ourcar/peter_dinklage_caricature/02.jpg,0
./ourcar/robert_downey_jr./03.jpg,./ourcar/robert_downey_jr._caricature/02.jpg,1
./ourcar/robert_downey_jr./03.jpg,./ourcar/mila_kunis_caricature/02.jpg,0
./ourcar/ronald_reagan/03.jpg,./ourcar/ronald_reagan_caricature/03.jpg,1
./ourcar/ronald_reagan/03.jpg,./ourcar/eminem_caricature/03.jpg,0
./ourcar/rosario_dawson/09.jpg,./ourcar/rosario_dawson_caricature/03.jpg,1
./ourcar/rosario_dawson/09.jpg,./ourcar/melissa_mccarthy_caricature/01.jpg,0
./ourcar/ru_paul/02.jpg,./ourcar/ru_paul_caricature/10.jpg,1
./ourcar/ru_paul/02.jpg,./ourcar/ellen_page_caricature/02.jpg,0
./ourcar/ryan_reynolds/05.jpg,./ourcar/ryan_reynolds_caricature/03.jpg,1
./ourcar/ryan_reynolds/05.jpg,./ourcar/john_wayne_caricature/02.jpg,0
./ourcar/salma_hayek/08.jpg,./ourcar/salma_hayek_caricature/03.jpg,1
./ourcar/salma_hayek/08.jpg,./ourcar/matt_smith_caricature/03.jpg,0
./ourcar/salman_rushdie/02.jpg,./ourcar/salman_rushdie_caricature/10.jpg,1
./ourcar/salman_rushdie/02.jpg,./ourcar/angelina_jolie_caricature/25.jpg,0
./ourcar/samuel_l_jackson/08.jpg,./ourcar/samuel_l_jackson_caricature/01.jpg,1
./ourcar/samuel_l_jackson/08.jpg,./ourcar/mao_caricature/02.jpg,0
./ourcar/sandra_bullock/11.jpg,./ourcar/sandra_bullock_caricature/01.jpg,1
./ourcar/sandra_bullock/11.jpg,./ourcar/selena_gomez_caricature/01.jpg,0
./ourcar/sandra_oh/05.jpg,./ourcar/sandra_oh_caricature/03.jpg,1
./ourcar/sandra_oh/05.jpg,./ourcar/maisie_williams_caricature/07.jpg,0
./ourcar/sarah_jessica_parker/08.jpg,./ourcar/sarah_jessica_parker_caricature/01.jpg,1
./ourcar/sarah_jessica_parker/08.jpg,./ourcar/chris_rock_caricature/04.jpg,0
./ourcar/sarah_palin/09.jpg,./ourcar/sarah_palin_caricature/01.jpg,1
./ourcar/sarah_palin/09.jpg,./ourcar/whitney_houston_caricature/03.jpg,0
./ourcar/scarlett_johansson/36.jpg,./ourcar/scarlett_johansson_caricature/14.jpg,1
./ourcar/scarlett_johansson/36.jpg,./ourcar/psy_caricature/03.jpg,0
./ourcar/seann_william_scott/05.jpg,./ourcar/seann_william_scott_caricature/03.jpg,1
./ourcar/seann_william_scott/05.jpg,./ourcar/ellen_degeneres_caricature/20.jpg,0
./ourcar/selena/05.jpg,./ourcar/selena_caricature/02.jpg,1
./ourcar/selena/05.jpg,./ourcar/barack_obama_caricature/07.jpg,0
./ourcar/selena_gomez/14.jpg,./ourcar/selena_gomez_caricature/01.jpg,1
./ourcar/selena_gomez/14.jpg,./ourcar/leslie_nielsen_caricature/02.jpg,0
./ourcar/shahrukh_khan/08.jpg,./ourcar/shahrukh_khan_caricature/03.jpg,1
./ourcar/shahrukh_khan/08.jpg,./ourcar/paris_hilton_caricature/07.jpg,0
./ourcar/shakira/14.jpg,./ourcar/shakira_caricature/13.jpg,1
./ourcar/shakira/14.jpg,./ourcar/kim_jong_un_caricature/03.jpg,0
./ourcar/sharon_osbourne/07.jpg,./ourcar/sharon_osbourne_caricature/03.jpg,1
./ourcar/sharon_osbourne/07.jpg,./ourcar/bernie_sanders_caricature/05.jpg,0
./ourcar/shigeru_miyamoto/07.jpg,./ourcar/shigeru_miyamoto_caricature/03.jpg,1
./ourcar/shigeru_miyamoto/07.jpg,./ourcar/julian_assange_caricature/03.jpg,0
./ourcar/snoop_dogg/18.jpg,./ourcar/snoop_dogg_caricature/17.jpg,1
./ourcar/snoop_dogg/18.jpg,./ourcar/cuba_gooding_jr_caricature/03.jpg,0
./ourcar/sofia_vergara/02.jpg,./ourcar/sofia_vergara_caricature/03.jpg,1
./ourcar/sofia_vergara/02.jpg,./ourcar/queen_latifah_caricature/03.jpg,0
./ourcar/sophie_turner/05.jpg,./ourcar/sophie_turner_caricature/03.jpg,1
./ourcar/sophie_turner/05.jpg,./ourcar/john_goodman_caricature/02.jpg,0
./ourcar/stan_lee/03.jpg,./ourcar/stan_lee_caricature/05.jpg,1
./ourcar/stan_lee/03.jpg,./ourcar/julia_roberts_caricature/13.jpg,0
./ourcar/steve_buscemi/08.jpg,./ourcar/steve_buscemi_caricature/07.jpg,1
./ourcar/steve_buscemi/08.jpg,./ourcar/bruce_lee_caricature/18.jpg,0
./ourcar/steve_carell/02.jpg,./ourcar/steve_carell_caricature/03.jpg,1
./ourcar/steve_carell/02.jpg,./ourcar/conor_mcgregor_caricature/01.jpg,0
./ourcar/steven_tyler/02.jpg,./ourcar/steven_tyler_caricature/20.jpg,1
./ourcar/steven_tyler/02.jpg,./ourcar/angelina_jolie_caricature/25.jpg,0
./ourcar/steven_yeun/07.jpg,./ourcar/steven_yeun_caricature/01.jpg,1
./ourcar/steven_yeun/07.jpg,./ourcar/katy_perry_caricature/02.jpg,0
./ourcar/taylor_swift/02.jpg,./ourcar/taylor_swift_caricature/03.jpg,1
./ourcar/taylor_swift/02.jpg,./ourcar/carrie_fisher_caricature/03.jpg,0
./ourcar/ted_cruz/02.jpg,./ourcar/ted_cruz_caricature/03.jpg,1
./ourcar/ted_cruz/02.jpg,./ourcar/awkwafina_caricature/02.jpg,0
./ourcar/terry_crews/03.jpg,./ourcar/terry_crews_caricature/03.jpg,1
./ourcar/terry_crews/03.jpg,./ourcar/ice_cube_caricature/01.jpg,0
./ourcar/tilda_swinton/14.jpg,./ourcar/tilda_swinton_caricature/05.jpg,1
./ourcar/tilda_swinton/14.jpg,./ourcar/tina_fey_caricature/03.jpg,0
./ourcar/tina_fey/02.jpg,./ourcar/tina_fey_caricature/03.jpg,1
./ourcar/tina_fey/02.jpg,./ourcar/kristen_bell_caricature/03.jpg,0
./ourcar/tina_turner/07.jpg,./ourcar/tina_turner_caricature/02.jpg,1
./ourcar/tina_turner/07.jpg,./ourcar/prince_caricature/01.jpg,0
./ourcar/tom_cruise/02.jpg,./ourcar/tom_cruise_caricature/05.jpg,1
./ourcar/tom_cruise/02.jpg,./ourcar/salma_hayek_caricature/03.jpg,0
./ourcar/tom_hiddleston/02.jpg,./ourcar/tom_hiddleston_caricature/03.jpg,1
./ourcar/tom_hiddleston/02.jpg,./ourcar/emilia_clarke_caricature/03.jpg,0
./ourcar/tom_holland/07.jpg,./ourcar/tom_holland_caricature/03.jpg,1
./ourcar/tom_holland/07.jpg,./ourcar/patrick_stewart_caricature/05.jpg,0
./ourcar/tracy_morgan/18.jpg,./ourcar/tracy_morgan_caricature/17.jpg,1
./ourcar/tracy_morgan/18.jpg,./ourcar/lena_headey_caricature/03.jpg,0
./ourcar/vin_diesel/18.jpg,./ourcar/vin_diesel_caricature/15.jpg,1
./ourcar/vin_diesel/18.jpg,./ourcar/lionel_messi_caricature/02.jpg,0
./ourcar/vladimir_putin/18.jpg,./ourcar/vladimir_putin_caricature/09.jpg,1
./ourcar/vladimir_putin/18.jpg,./ourcar/prince_charles_caricature/03.jpg,0
./ourcar/wesley_snipes/02.jpg,./ourcar/wesley_snipes_caricature/03.jpg,1
./ourcar/wesley_snipes/02.jpg,./ourcar/maisie_williams_caricature/07.jpg,0
./ourcar/whitney_houston/13.jpg,./ourcar/whitney_houston_caricature/03.jpg,1
./ourcar/whitney_houston/13.jpg,./ourcar/benedict_cumberbatch_caricature/07.jpg,0
./ourcar/whoopi_goldberg/21.jpg,./ourcar/whoopi_goldberg_caricature/11.jpg,1
./ourcar/whoopi_goldberg/21.jpg,./ourcar/xi_jinping_caricature/01.jpg,0
./ourcar/will_smith/02.jpg,./ourcar/will_smith_caricature/01.jpg,1
./ourcar/will_smith/02.jpg,./ourcar/james_dean_caricature/02.jpg,0
./ourcar/willem_dafoe/18.jpg,./ourcar/willem_dafoe_caricature/01.jpg,1
./ourcar/willem_dafoe/18.jpg,./ourcar/barack_obama_caricature/07.jpg,0
./ourcar/william_shatner/03.jpg,./ourcar/william_shatner_caricature/03.jpg,1
./ourcar/william_shatner/03.jpg,./ourcar/george_rr_martin_caricature/03.jpg,0
./ourcar/woody_allen/14.jpg,./ourcar/woody_allen_caricature/22.jpg,1
./ourcar/woody_allen/14.jpg,./ourcar/ryan_reynolds_caricature/03.jpg,0
./ourcar/xi_jinping/14.jpg,./ourcar/xi_jinping_caricature/01.jpg,1
./ourcar/xi_jinping/14.jpg,./ourcar/anthony_davis_caricature/03.jpg,0
./ourcar/yao_ming/02.jpg,./ourcar/yao_ming_caricature/01.jpg,1
./ourcar/yao_ming/02.jpg,./ourcar/chris_tucker_caricature/03.jpg,0
./ourcar/yo-yo_ma/07.jpg,./ourcar/yo-yo_ma_caricature/03.jpg,1
./ourcar/yo-yo_ma/07.jpg,./ourcar/jim_parsons_caricature/05.jpg,0
./ourcar/zoe_saldana/02.jpg,./ourcar/zoe_saldana_caricature/03.jpg,1
./ourcar/zoe_saldana/02.jpg,./ourcar/marc_anthony_caricature/03.jpg,0
